"state","st_abbr","countyname","pollutant","revoked_naaqs","area_name","split","yr1992","yr1993","yr1994","yr1995","yr1996","yr1997","yr1998","yr1999","yr2000","yr2001","yr2002","yr2003","yr2004","yr2005","yr2006","yr2007","yr2008","yr2009","yr2010","yr2011","yr2012","yr2013","yr2014","yr2015","yr2016","yr2017","yr2018","yr2019","yr2020","yr2021","yr2022","yr2023","effec_rede","nonattain","class","part","population","fips_state","fips_cnty","pollorder","composid","exportdt"
"NEVADA","NV","White Pine County","Sulfur Dioxide (1971)",NA,"Central Steptoe Valley, NV",FALSE,"92","93","94","95","96","97","98","99","00","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37418",NA,"Primary","P",2165,"32","033","A","SO2.1978.Central_Steptoe_Valley",2023-01-31
"NEW HAMPSHIRE","NH","Cheshire County","1-Hour Ozone (1979)","Revoked","Cheshire County, NH",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Incomplete Data","W",77117,"33","005","K","Ozone_1-hr.1990.Cheshire_Co",2023-01-31
"NEW HAMPSHIRE","NH","Hillsborough County","1-Hour Ozone (1979)","Revoked","Boston-Lawrence-Worcester (E. Mass), MA-NH",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Serious","P",202700,"33","011","D","Ozone_1-hr.1990.Boston",2023-01-31
"NEW HAMPSHIRE","NH","Hillsborough County","1-Hour Ozone (1979)","Revoked","Manchester, NH",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Marginal","P",198021,"33","011","G","Ozone_1-hr.1990.Manchester",2023-01-31
"NEW HAMPSHIRE","NH","Hillsborough County","8-Hour Ozone (1997)","Revoked","Boston-Manchester-Portsmouth (SE), NH",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","05","06","07","08","09","10","11","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41337",NA,"Moderate","P",347992,"33","011","e","Ozone_8-hr.1997.Boston_NH",2023-01-31
"NEW HAMPSHIRE","NH","Hillsborough County","Carbon Monoxide (1971)",NA,"Manchester, NH",FALSE,"92","93","94","95","96","97","98","99","00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36920",NA,"Not Classified","P",109565,"33","011","D","CO.1990.Manchester",2023-01-31
"NEW HAMPSHIRE","NH","Hillsborough County","Carbon Monoxide (1971)",NA,"Nashua, NH",FALSE,"92","93","94","95","96","97","98","99","00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36920",NA,"Not Classified","P",86494,"33","011","D","CO.1990.Nashua",2023-01-31
"NEW HAMPSHIRE","NH","Hillsborough County","Sulfur Dioxide (2010)",NA,"Central New Hampshire, NH",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","14","15","16","17","18",NA,NA,NA,NA,NA,"43728",NA,NA,"P",17651,"33","011","A","SO2.2010.Concord",2023-01-31
"NEW HAMPSHIRE","NH","Merrimack County","1-Hour Ozone (1979)","Revoked","Manchester, NH",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Marginal","W",146445,"33","013","G","Ozone_1-hr.1990.Manchester",2023-01-31
"NEW HAMPSHIRE","NH","Merrimack County","8-Hour Ozone (1997)","Revoked","Boston-Manchester-Portsmouth (SE), NH",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","05","06","07","08","09","10","11","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41337",NA,"Moderate","P",15013,"33","013","e","Ozone_8-hr.1997.Boston_NH",2023-01-31
"NEW HAMPSHIRE","NH","Merrimack County","Sulfur Dioxide (2010)",NA,"Central New Hampshire, NH",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","14","15","16","17","18",NA,NA,NA,NA,NA,"43728",NA,NA,"P",94372,"33","013","A","SO2.2010.Concord",2023-01-31
"NEW HAMPSHIRE","NH","Rockingham County","1-Hour Ozone (1979)","Revoked","Boston-Lawrence-Worcester (E. Mass), MA-NH",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Serious","P",164200,"33","015","D","Ozone_1-hr.1990.Boston",2023-01-31
"NEW HAMPSHIRE","NH","Rockingham County","1-Hour Ozone (1979)","Revoked","Manchester, NH",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Marginal","P",47768,"33","015","G","Ozone_1-hr.1990.Manchester",2023-01-31
"NEW HAMPSHIRE","NH","Rockingham County","1-Hour Ozone (1979)","Revoked","Portsmouth-Dover-Rochester, NH",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Serious","P",83255,"33","015","D","Ozone_1-hr.1990.Portsmouth",2023-01-31
"NEW HAMPSHIRE","NH","Rockingham County","8-Hour Ozone (1997)","Revoked","Boston-Manchester-Portsmouth (SE), NH",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","05","06","07","08","09","10","11","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41337",NA,"Moderate","P",286035,"33","015","e","Ozone_8-hr.1997.Boston_NH",2023-01-31
"NEW HAMPSHIRE","NH","Rockingham County","Sulfur Dioxide (2010)",NA,"Central New Hampshire, NH",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","14","15","16","17","18",NA,NA,NA,NA,NA,"43728",NA,NA,"P",12430,"33","015","A","SO2.2010.Concord",2023-01-31
"NEW HAMPSHIRE","NH","Strafford County","1-Hour Ozone (1979)","Revoked","Portsmouth-Dover-Rochester, NH",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Serious","W",123143,"33","017","D","Ozone_1-hr.1990.Portsmouth",2023-01-31
"NEW HAMPSHIRE","NH","Strafford County","8-Hour Ozone (1997)","Revoked","Boston-Manchester-Portsmouth (SE), NH",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","05","06","07","08","09","10","11","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41337",NA,"Moderate","P",91516,"33","017","e","Ozone_8-hr.1997.Boston_NH",2023-01-31
"NEW JERSEY","NJ","Atlantic County","1-Hour Ozone (1979)","Revoked","Atlantic City, NJ",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Moderate","W",274549,"34","001","E","Ozone_1-hr.1990.Atlantic_City",2023-01-31
"NEW JERSEY","NJ","Atlantic County","8-Hour Ozone (1997)","Revoked","Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","05","06","07","08","09","10","11","12","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Moderate","W",274549,"34","001","e","Ozone_8-hr.1997.Philadelphia",2023-01-31
"NEW JERSEY","NJ","Atlantic County","8-Hour Ozone (2008)",NA,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","13","14","15","16","17","18","19","20","21","22","23","-   -","Yes","Marginal","W",274549,"34","001","f","Ozone_8-hr.2008.Philadelphia",2023-01-31
"NEW JERSEY","NJ","Atlantic County","8-Hour Ozone (2015)",NA,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","19","20","21","22","23","-   -","Yes","Moderate","W",274549,"34","001","e","Ozone_8-hr.2015.Philadelphia",2023-01-31
"NEW JERSEY","NJ","Atlantic County","Carbon Monoxide (1971)",NA,"Atlantic City, NJ",FALSE,"92","93","94","95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35100",NA,"Not Classified","P",44944,"34","001","D","CO.1990.Atlantic_City",2023-01-31
"NEW JERSEY","NJ","Bergen County","1-Hour Ozone (1979)","Revoked","New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Severe-17","W",905116,"34","003","B","Ozone_1-hr.1990.New_York",2023-01-31
"NEW JERSEY","NJ","Bergen County","8-Hour Ozone (1997)","Revoked","New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","05","06","07","08","09","10","11","12","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Moderate","W",905116,"34","003","e","Ozone_8-hr.1997.New_York",2023-01-31
"NEW JERSEY","NJ","Bergen County","8-Hour Ozone (2008)",NA,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","13","14","15","16","17","18","19","20","21","22","23","-   -","Yes","Severe 15","W",905116,"34","003","c","Ozone_8-hr.2008.New_York",2023-01-31
"NEW JERSEY","NJ","Bergen County","8-Hour Ozone (2015)",NA,"New York-Northern New Jersey-Long Island, NY-NJ-CT",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","19","20","21","22","23","-   -","Yes","Moderate","W",905116,"34","003","e","Ozone_8-hr.2015.New_York",2023-01-31
"NEW JERSEY","NJ","Bergen County","Carbon Monoxide (1971)",NA,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,"92","93","94","95","96","97","98","99","00","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37551",NA,"Moderate > 12.7ppm","W",905116,"34","003","B","CO.1990.New_York",2023-01-31
"NEW JERSEY","NJ","Bergen County","PM-2.5 (1997)",NA,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05","06","07","08","09","10","11","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41521",NA,"Former Subpart 1","W",905116,"34","003","g","PM-2.5.1997.New_York",2023-01-31
"NEW JERSEY","NJ","Bergen County","PM-2.5 (2006)",NA,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09","10","11","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41521",NA,"Former Subpart 1","W",905116,"34","003","g","PM-2.5.2006.New_York",2023-01-31
"NEW JERSEY","NJ","Burlington County","1-Hour Ozone (1979)","Revoked","Philadelphia-Wilmington-Trenton, PA-NJ-DE-MD",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Severe-15","W",448734,"34","005","C","Ozone_1-hr.1990.Philadelphia",2023-01-31
"NEW JERSEY","NJ","Burlington County","8-Hour Ozone (1997)","Revoked","Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","05","06","07","08","09","10","11","12","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Moderate","W",448734,"34","005","e","Ozone_8-hr.1997.Philadelphia",2023-01-31
"NEW JERSEY","NJ","Burlington County","8-Hour Ozone (2008)",NA,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","13","14","15","16","17","18","19","20","21","22","23","-   -","Yes","Marginal","W",448734,"34","005","f","Ozone_8-hr.2008.Philadelphia",2023-01-31
"NEW JERSEY","NJ","Burlington County","8-Hour Ozone (2015)",NA,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","19","20","21","22","23","-   -","Yes","Moderate","W",448734,"34","005","e","Ozone_8-hr.2015.Philadelphia",2023-01-31
"NEW JERSEY","NJ","Burlington County","Carbon Monoxide (1971)",NA,"Burlington, NJ",FALSE,"92","93","94","95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35100",NA,"Not Classified","P",10993,"34","005","D","CO.1990.Burlington",2023-01-31
"NEW JERSEY","NJ","Burlington County","PM-2.5 (1997)",NA,"Philadelphia-Wilmington, PA-NJ-DE",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05","06","07","08","09","10","11","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41521",NA,"Former Subpart 1","W",448734,"34","005","g","PM-2.5.1997.Philadelphia",2023-01-31
"NEW JERSEY","NJ","Burlington County","PM-2.5 (2006)",NA,"Philadelphia-Wilmington, PA-NJ-DE",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09","10","11","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41521",NA,"Former Subpart 1","W",448734,"34","005","g","PM-2.5.2006.Philadelphia",2023-01-31
"NEW JERSEY","NJ","Camden County","1-Hour Ozone (1979)","Revoked","Philadelphia-Wilmington-Trenton, PA-NJ-DE-MD",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Severe-15","W",513657,"34","007","C","Ozone_1-hr.1990.Philadelphia",2023-01-31
"NEW JERSEY","NJ","Camden County","8-Hour Ozone (1997)","Revoked","Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","05","06","07","08","09","10","11","12","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Moderate","W",513657,"34","007","e","Ozone_8-hr.1997.Philadelphia",2023-01-31
"NEW JERSEY","NJ","Camden County","8-Hour Ozone (2008)",NA,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","13","14","15","16","17","18","19","20","21","22","23","-   -","Yes","Marginal","W",513657,"34","007","f","Ozone_8-hr.2008.Philadelphia",2023-01-31
"NEW JERSEY","NJ","Camden County","8-Hour Ozone (2015)",NA,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","19","20","21","22","23","-   -","Yes","Moderate","W",513657,"34","007","e","Ozone_8-hr.2015.Philadelphia",2023-01-31
"NEW JERSEY","NJ","Camden County","Carbon Monoxide (1971)",NA,"Philadelphia-Camden County, PA-NJ",FALSE,"92","93","94","95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35100",NA,"Moderate <= 12.7ppm","W",513657,"34","007","C","CO.1990.Philadelphia",2023-01-31
"NEW JERSEY","NJ","Camden County","PM-2.5 (1997)",NA,"Philadelphia-Wilmington, PA-NJ-DE",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05","06","07","08","09","10","11","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41521",NA,"Former Subpart 1","W",513657,"34","007","g","PM-2.5.1997.Philadelphia",2023-01-31
"NEW JERSEY","NJ","Camden County","PM-2.5 (2006)",NA,"Philadelphia-Wilmington, PA-NJ-DE",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09","10","11","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41521",NA,"Former Subpart 1","W",513657,"34","007","g","PM-2.5.2006.Philadelphia",2023-01-31
"NEW JERSEY","NJ","Cape May County","1-Hour Ozone (1979)","Revoked","Atlantic City, NJ",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Moderate","W",97265,"34","009","E","Ozone_1-hr.1990.Atlantic_City",2023-01-31
"NEW JERSEY","NJ","Cape May County","8-Hour Ozone (1997)","Revoked","Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","05","06","07","08","09","10","11","12","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Moderate","W",97265,"34","009","e","Ozone_8-hr.1997.Philadelphia",2023-01-31
"NEW JERSEY","NJ","Cape May County","8-Hour Ozone (2008)",NA,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","13","14","15","16","17","18","19","20","21","22","23","-   -","Yes","Marginal","W",97265,"34","009","f","Ozone_8-hr.2008.Philadelphia",2023-01-31
"NEW JERSEY","NJ","Cape May County","8-Hour Ozone (2015)",NA,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","19","20","21","22","23","-   -","Yes","Moderate","W",97265,"34","009","e","Ozone_8-hr.2015.Philadelphia",2023-01-31
"NEW JERSEY","NJ","Cumberland County","1-Hour Ozone (1979)","Revoked","Philadelphia-Wilmington-Trenton, PA-NJ-DE-MD",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Severe-15","W",156898,"34","011","C","Ozone_1-hr.1990.Philadelphia",2023-01-31
"NEW JERSEY","NJ","Cumberland County","8-Hour Ozone (1997)","Revoked","Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","05","06","07","08","09","10","11","12","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Moderate","W",156898,"34","011","e","Ozone_8-hr.1997.Philadelphia",2023-01-31
"NEW JERSEY","NJ","Cumberland County","8-Hour Ozone (2008)",NA,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","13","14","15","16","17","18","19","20","21","22","23","-   -","Yes","Marginal","W",156898,"34","011","f","Ozone_8-hr.2008.Philadelphia",2023-01-31
"NEW JERSEY","NJ","Cumberland County","8-Hour Ozone (2015)",NA,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","19","20","21","22","23","-   -","Yes","Moderate","W",156898,"34","011","e","Ozone_8-hr.2015.Philadelphia",2023-01-31
"NEW JERSEY","NJ","Essex County","1-Hour Ozone (1979)","Revoked","New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Severe-17","W",783969,"34","013","B","Ozone_1-hr.1990.New_York",2023-01-31
"NEW JERSEY","NJ","Essex County","8-Hour Ozone (1997)","Revoked","New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","05","06","07","08","09","10","11","12","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Moderate","W",783969,"34","013","e","Ozone_8-hr.1997.New_York",2023-01-31
"NEW JERSEY","NJ","Essex County","8-Hour Ozone (2008)",NA,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","13","14","15","16","17","18","19","20","21","22","23","-   -","Yes","Severe 15","W",783969,"34","013","c","Ozone_8-hr.2008.New_York",2023-01-31
"NEW JERSEY","NJ","Essex County","8-Hour Ozone (2015)",NA,"New York-Northern New Jersey-Long Island, NY-NJ-CT",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","19","20","21","22","23","-   -","Yes","Moderate","W",783969,"34","013","e","Ozone_8-hr.2015.New_York",2023-01-31
"NEW JERSEY","NJ","Essex County","Carbon Monoxide (1971)",NA,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,"92","93","94","95","96","97","98","99","00","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37551",NA,"Moderate > 12.7ppm","W",783969,"34","013","B","CO.1990.New_York",2023-01-31
"NEW JERSEY","NJ","Essex County","PM-2.5 (1997)",NA,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05","06","07","08","09","10","11","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41521",NA,"Former Subpart 1","W",783969,"34","013","g","PM-2.5.1997.New_York",2023-01-31
"NEW JERSEY","NJ","Essex County","PM-2.5 (2006)",NA,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09","10","11","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41521",NA,"Former Subpart 1","W",783969,"34","013","g","PM-2.5.2006.New_York",2023-01-31
"NEW JERSEY","NJ","Gloucester County","1-Hour Ozone (1979)","Revoked","Philadelphia-Wilmington-Trenton, PA-NJ-DE-MD",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Severe-15","W",288288,"34","015","C","Ozone_1-hr.1990.Philadelphia",2023-01-31
"NEW JERSEY","NJ","Gloucester County","8-Hour Ozone (1997)","Revoked","Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","05","06","07","08","09","10","11","12","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Moderate","W",288288,"34","015","e","Ozone_8-hr.1997.Philadelphia",2023-01-31
"NEW JERSEY","NJ","Gloucester County","8-Hour Ozone (2008)",NA,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","13","14","15","16","17","18","19","20","21","22","23","-   -","Yes","Marginal","W",288288,"34","015","f","Ozone_8-hr.2008.Philadelphia",2023-01-31
"NEW JERSEY","NJ","Gloucester County","8-Hour Ozone (2015)",NA,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","19","20","21","22","23","-   -","Yes","Moderate","W",288288,"34","015","e","Ozone_8-hr.2015.Philadelphia",2023-01-31
"NEW JERSEY","NJ","Gloucester County","PM-2.5 (1997)",NA,"Philadelphia-Wilmington, PA-NJ-DE",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05","06","07","08","09","10","11","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41521",NA,"Former Subpart 1","W",288288,"34","015","g","PM-2.5.1997.Philadelphia",2023-01-31
"NEW JERSEY","NJ","Gloucester County","PM-2.5 (2006)",NA,"Philadelphia-Wilmington, PA-NJ-DE",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09","10","11","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41521",NA,"Former Subpart 1","W",288288,"34","015","g","PM-2.5.2006.Philadelphia",2023-01-31
"NEW JERSEY","NJ","Hudson County","1-Hour Ozone (1979)","Revoked","New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Severe-17","W",634266,"34","017","B","Ozone_1-hr.1990.New_York",2023-01-31
